Review,SENTIMEN
"['auto', 'delete', 'kalo', 'secret', 'number', 'kalah', 'vote', 'dalam', 'menit', 'rb', 'voted', 'untuk', 'sk', 'maklum', 'sih', 'masih', 'jadi', 'brand', 'ambasador', 'nya', 'wkwkwk', 'lol', 'the', 'power', 'of', 'orang', 'dalam', 'mending', 'pakai', 'market', 'place', 'lain', 'aja', 'lol']",NEGATIF
"['tadi', 'nya', 'saya', 'sudah', 'kasi', 'bintang', 'jadi', 'begini', 'saya', 'beli', 'barang', 'posisi', 'saya', 'lagi', 'kerja', 'terus', 'disitu', 'stattus', 'sudah', 'di', 'terima', 'atas', 'nama', 'saya', 'tolong', 'dong', 'kasi', 'tau', 'kurir', 'nya', 'kalau', 'misalkan', 'di', 'titipin', 'ke', 'kluarga', 'di', 'terima', 'nya', 'atas', 'nama', 'keluarga', 'kalau', 'oleh', 'tetangga', 'di', 'sebuntukan', 'nama', 'nya', 'ini', 'skarenag', 'barang', 'saya', 'belum', 'sampai', 'tapi', 'stattus', 'nya', 'sudah', 'di', 'terima', 'parah']",NEGATIF
"['ampas', 'bangetisi', 'saldo', 'shopeepay', 'pay', 'ga', 'tau', 'kapan', 'masuknyakeburu', 'barang', 'pesenan', 'abissu', 'asu']",NEGATIF
"['makin', 'kesini', 'ongkirnya', 'makin', 'mahal', 'harga', 'barang', 'sama', 'ongkirnya', 'malah', 'mahal', 'ongkirnya', '&', 'sudah', 'gak', 'ada', 'voucher', 'gratis', 'ongkir', 'lagi']",NEGATIF
"['kaga', 'bagus', 'shopeemasa', 'akun', 'di', 'bekuin', 'ga', 'bisa', 'belanja', 'lagiparah']",NEGATIF
"['saya', 'benar', 'kecewa', 'dengan', 'aplikasi', 'shopee', 'ini', 'karena', 'pihak', 'tim', 'shopee', 'sangat', 'lambat', 'dalam', 'menyelesaikan', 'kendala', 'konsumen', 'setiap', 'kali', 'konsumen', 'komplen', 'tidak', 'ditanggapi', 'dengan', 'baik', 'dan', 'suka', 'php', 'pihak', 'konsumen', 'dan', 'ketika', 'konsumen', 'masih', 'menjawab', 'chat', 'tentang', 'komplen', 'tersebut', 'malah', 'tiba', 'chat', 'dihentikan', 'tanpa', 'memberitahu', 'terlebih', 'dahulu', 'dimana', 'etika', 'kalaian', 'sebagai', 'pihak', 'tim', 'shopee']",NEGATIF
"['saya', 'paham', 'situasi', 'lagi', 'begini', 'tapi', 'tolong', 'lah', 'jasa', 'pengirim', 'jangan', 'kaya', 'asu', 'saya', 'juga', 'mencari', 'nafkah', 'biayanya', 'itu', 'loh', 'sampe', 'melebihi', 'barang', 'yang', 'mau', 'kita', 'beli', 'sudah', 'mengalami', 'keterlambatan', '-', 'hari', 'jadi', 'tolong', 'lah', 'saya', 'juga', 'reseller']",NEGATIF
"['apaan', 'si', 'ini', 'baru', 'download', 'aja', 'ngestuck', 'di', '%', 'gajelas', 'sudah', 'kali', 'download', 'sama', 'aja']",NEGATIF
"['setiap', 'buka', 'aplikasi', 'belum', 'pun', 'muncul', 'gambar', 'tiba', 'aplikasi', 'shopee', 'ku', 'tertutup', 'sendiri', 'padahal', 'aku', 'mau', 'belanja', ""'""]",NEGATIF
"['iklan', 'kepanjangan', 'di', 'aplikasi', 'lain']",NEGATIF
"['jelek', 'banget', 'ini', 'aplikasi', 'mau', 'main', 'aja', 'gak', 'bisa']",NEGATIF
"['di', 'permainan', 'candy', 'crusah', 'shopee', 'sy', 'sudah', 'di', 'level', 'tapi', 'gmn', 'mau', 'cr', 'main', 'nya', 'di', 'kunci', 'semua', 'tolong', 'perbaiki']",NEGATIF
"['kecewa', 'sama', 'shopee', 'jelas', 'punya', 'gratis', 'ongkir', 'tapi', 'ketika', 'dipakai', 'tetap', 'masih', 'ada', 'ongkirnya', 'jelas', 'tertulis', 'diaplikasi', 'untuk', 'pengguna', 'baru', 'bisa', 'klaim', 'hadiah', 'gratis', 'tapi', 'ketika', 'mau', 'klaim', 'gabisa', 'dengan', 'alasan', 'jaringan', 'eror', 'padaha', 'buat', 'cekout', 'barang', 'lain', 'bisa', 'aja']",NEGATIF
"['maap', 'ya', 'pe', 'shopee', 'kenapa', 'sekarang', 'jadi', 'gini', 'sih', 'masak', 'kita', 'gak', 'bisa', 'pilih', 'ekspedisi', 'asli', 'jadi', 'kesel', 'banget', 'ongkir', 'jadi', 'mahal', 'ya', 'untung', 'kalo', 'ketemunya', 'jnt', 'ekspress', 'kalau', 'dikirim', 'pakaik', 'sicepat', 'jadinya', 'lemot', 'banget', 'ya', 'gini', 'kalo', 'gak', 'bisa', 'milih', 'sendiri', 'jadi', 'males', 'ordernya']",NEGATIF
"['kurir', 'shopeee', 'kelamaan', 'kalau', 'ngiirim', 'lebh', 'baik', 'eskpedisi', 'yang', 'lain']",NEGATIF
"['barang', 'katanya', 'free', 'ongkir', 'padahal', 'udh', 'pakai', 'voucherpas', 'di', 'checout', 'memang', 'free', 'eh', 'giliran', 'checout', 'ke', 'mlh', 'trnyata', 'ongkir', 'ongkirnya', 'mahal', 'pula', 'udh', 'terlanjur', 'ngumpulin', 'barang', 'mau', 'dipesen', 'ternyata', 'ongkirkecewa', 'banget']",NEGATIF
"['akun', 'jelek', 'vocher', 'pengguna', 'baru', 'tidak', 'bisa', 'digunakan']",NEGATIF
"['voucher', 'gratis', 'ongkir', 'gak', 'bisa', 'digunakan', 'harus', 'update', 'dluudh', 'update', 'masih', 'gaada', 'dan', 'gabisa', 'boro', 'mau', 'klaim', 'voucher', 'nya', 'aja', 'gak', 'ada', 'iklan', 'nya', 'selalu', 'gratis', 'ongkir', 'nyatanya', 'harus', 'beli', 'dulu', 'voucher', 'nya', 'dan', 'cuma', 'pakai', 'shopee', 'pay', 'yang', 'bisa', 'mana', 'memory', 'gede', 'banget', 'sedih', 'akutu']",NEGATIF
"['shopee', 'tanamnya', 'tidak', 'berfungsi', 'tidak', 'bisa', 'dimainkan', 'malahan', 'hp', 'saya', 'jadi', 'lag']",NEGATIF
"['masak', 'cuma', 'saya', 'yang', 'bisa', 'cod', 'biasa', 'nya', 'bisa', 'cod', 'kok', 'tau', 'bisa', 'aneh', 'yang', 'undian', 'berhadiah', 'nya', 'juga', 'kelihatan', 'tipuan', 'parah']",NEGATIF
"['hih', 'komunitas', 'shopee', 'nya', 'gak', 'sabaraan']",NEGATIF
"['ongkir', 'gratis', 'ga', 'jelas', 'terus', 'masa', 'ongkir', 'gratis', 'saya', 'harus', 'nombok', 'rb', 'sudah', 'cancel', 'aja', 'penjualan', 'saya', 'drpd', 'nombok']",NEGATIF
"['akhir', 'ini', 'shopee', 'menyebalkan', 'padahal', 'sudah', 'di', 'update', 'ke', 'versi', 'terbaru', 'ttep', 'ajah', 'lola', 'banget', 'gk', 'muncul', 'gambarnya', 'kan', 'jadi', 'kesel', 'ka', 'padahal', 'pengen', 'order', 'tolong', 'dipebaiki', 'lagi', 'kak', 'nnti', 'aku', 'kasih', 'bintang']",NEGATIF
"['untuk', 'sementara', 'sy', 'ksih', 'bintang', 'dlu', 'yaa', 'lihat', 'kedepan', 'amanah', 'atau', 'tidak', 'soal', 'bintang', 'mah', 'gampang', 'lihat', 'kinerja', 'selanjutnya', 'kedepan']",NEGATIF
"['aplikasi', 'suka', 'ngelag', 'gambar/', 'photo', 'ngga', 'keluar', 'padahal', 'fbbrowser', 'lancar', 'sayang', 'sekali', 'padahal', 'seneng', 'belanja', 'sini', 'karena', 'promo', 'ongkirlama', 'lama', 'gondok', 'juga', 'kalau', 'gini']",NEGATIF
"['mau', 'batal', 'pesanan', 'tidak', 'bisa']",NEGATIF
"['knapa', 'sih', 'sekarang', 'shopee', 'jadi', 'berubah', 'udh', 'cinta', 'banget', 'padahal', 'huhu', 'cod', 'harus', 'voucher', 'gratis', 'ongkir', 'juga', 'dipersulit', 'banget']",NEGATIF
"['sehabia', 'update', 'jadi', 'susah', 'login', 'makin', 'ribet', 'nih', 'aplikasi', 'bukanya', 'makin', 'maju', 'login', 'via', 'fb', 'biasanya', 'langsung', 'masuk', 'tapi', 'skarenag', 'minta', 'kode', 'verifikasi', 'udh', 'di', 'tunggu', 'ga', 'muncul', 'verifikasinyaa']",NEGATIF
"['hati', 'hati', 'banyak', 'penjual', 'yang', 'menyeetakan', 'nomor', 'resi', 'palsu', 'jadi', 'hanya', 'muncul', 'nomor', 'pelacakan', 'tetapi', 'barang', 'blm', 'dikirim', 'ataupun', 'dikemas', 'sama', 'sekali', 'dan', 'dari', 'pihak', 'shopee', 'memfasilitasi', 'hal', 'tersebut', 'dengan', 'tidak', 'menyertakan', 'fitur', 'batal', 'beli']",NEGATIF
"['aplk', 'tolol', 'setiap', 'mau', 'belanja', 'harus', 'log-in', 'dulupadahal', 'sudah', 'log-in', 'dari', 'awal', 'install']",NEGATIF
"['dulu', 'shope', 'sangat', 'bagus', 'sekarang', 'malah', 'mengecewakan', 'balikin', 'sistem', 'yang', 'kyak', 'dulu', 'biar', 'pembeli', 'bisa', 'ngegunain', 'jasa', 'jnt', 'atau', 'jne', 'lagi', 'untuk', 'sekarang', 'ku', 'kasih', 'bintang', 'satu', 'dulu', 'yak', 'kalu', 'sudah', 'balik', 'lagi', 'sistemnya', 'akan', 'ku', 'ubah', 'lagi', 'kembali', 'menjadi', 'bintang']",NEGATIF
"['parah', 'saya', 'ditipu', 'sama', 'toko', 'di', 'shope', 'pas', 'saya', 'beli', 'voucher', 'pertama', 'dikirim', 'sesuai', 'bukti', 'pas', 'saya', 'beli', 'voucher', 'kedua', 'di', 'penjual', 'kirim', 'bukti', 'saat', 'transaksi', 'pertama', 'saya', 'ajukan', 'pengembalian', 'tapi', 'pihak', 'shope', 'mengatakan', 'dimenangkan', 'oleh', 'penjual', 'karena', 'penjual', 'ada', 'bukti', 'transaksi', 'pertama', 'saya', 'kecewa']",NEGATIF
"['kecewa', 'sama', 'shopee', 'kecewanya', 'karena', 'enggak', 'bisa', 'milih', 'opsi', 'pengiriman', 'lama-lama', 'banyak', 'yang', 'akan', 'meninggalkan', 'aplikasi', 'shopee']",NEGATIF
"['gini', 'ya', 'kalo', 'misal', 'pengiriman', 'nya', 'dipilihin', 'sama', 'shopee', 'terus', 'pas', 'kena', '&', 'atau', 'si', 'cepat', 'alamat', 'pakait', 'saya', 'hilang', 'karena', 'jnt', 'tidak', 'mau', 'antar', 'kerumah', 'saya', 'sedangkan', 'si', 'cepat', 'itu', 'kalo', 'nganter', 'lama', 'kalo', 'kya', 'gini', 'deh', 'auto', 'uinstal', 'shopee', 'atau', 'beli', 'produk', 'luar', 'yang', 'jelas', 'dianter', 'pakai', 'jne', 'maaf', 'saya', 'tarik', 'lagi', 'bintang', 'nya', 'gk', 'ngerti', 'ini', 'dapat', 'ide', 'dari', 'mana', 'ngerubah', 'pengirim', 'kya', 'gini', 'selamat', 'tinggal', 'shopee', 'bakalan', 'belanja', 'lagi', 'kalo', 'sudah', 'di', 'perbaiki', 'kesalahannya']",NEGATIF
"['shopee', 'masa', 'ngk', 'bisa', 'daftar', 'padahal', 'udh', 'bener', 'semua', 'macam', 'lah']",NEGATIF
"['shopee', 'arisan', 'saya', 'tidak', 'bisa', 'dibuka', 'stuck', 'di', 'layar', 'putih']",NEGATIF
"['shopee', 'tolong', 'respon', 'sudah', 'hari', 'dana', 'saya', 'belum', 'dikembalikan', 'nunggu', 'dari', 'pihak', 'shopee', 'juga', 'belum', 'diproses', 'tolong', 'pihak', 'shopee', 'ditingkatkan', 'lagi', 'kualitasnya', 'ini', 'gimana', 'woyy', 'uang', 'gua', 'ga', 'balik', 'balik']",NEGATIF
"['jelek', 'jangan', 'download']",NEGATIF
"['sangat', 'buruk', 'barang', 'saya', 'tidak', 'sampai²', 'seharusnya', 'sblm', 'tgl', 'januari', 'sudah', 'sampai', 'tapi', 'gak', 'sampai²', 'hri', 'ini', 'sudah', 'tgl', 'januari']",NEGATIF
"['pengembalian', 'dana', 'katanya', 'maksimal', '×', 'jam', 'ternyata', 'bohong', 'sudah', 'hampir', 'hari', 'dana', 'nggak', 'di', 'kirim-kirim']",NEGATIF
"['dapat', 'kupon', 'tapi', 'gak', 'bisa', 'di', 'klaim']",NEGATIF
"['ini', 'gimana', 'sih', 'shopee', 'koinku', 'kok', 'ilang', 'terus', 'brusan', 'dapat', 'koin', 'ilang', 'lagi', 'gapaham', 'deh', 'keselll']",NEGATIF
"['maaf', 'ya', 'jadi', 'bintang', 'pengiriman', 'jadi', 'lelet']",NEGATIF
"['pakai', 'shopee', 'express', 'surabaya', 'mojokerto', 'sampainya', 'hari', 'sedangkan', 'kalau', 'pakai', '&', 'semalam', 'aja', 'sudah', 'sampai', 'barang', 'nggak', 'sampai', 'tepat', 'waktu', 'jadi', 'customerku', 'pada', 'kecewa', 'ini', 'bukan', 'layanan', 'yang', 'saya', 'inginkan', 'ya']",NEGATIF
"['shopee', 'sudah', 'gak', 'asikk', 'lagi', 'terkait', 'jasa', 'pengiriman', 'sudah', 'gak', 'bisa', 'memilih', 'pihak', 'shopee', 'yang', 'tentukan', 'dan', 'waktu', 'pengiriman', 'sangat', 'lamasolusinya', 'pindah', 'ke', 'aplikasi', 'yang', 'lain']",NEGATIF
"['kok', 'setiap', 'mau', 'bayar', 'ga', 'bisa', 'ya', 'sudah', 'update', 'sama', 'install', 'ulang', 'juga', 'padahal']",NEGATIF
"['kok', 'mau', 'verivikasi', 'no', 'hp', 'gk', 'bisa']",NEGATIF
"['aplikasi', 'nya', 'jlek', 'nggak', 'kaya', 'dulu', 'bagus']",NEGATIF
"['ini', 'gmn', 'si', 'ka', 'saya', 'download', 'dari', 'tadi', 'ko', 'ga', 'kepasang²ya', 'udh', 'berulang²kalitlng', 'dong', 'konfirmasi', 'nya']",NEGATIF
"['aplikasi', 'kopet', 'masak', 'dipakai', 'beli', 'pulsa', 'bisa', 'muncul', 'tulisan', 'anda', 'telah', 'memenuhi', 'kuota', 'pembelian', 'har', 'ini', 'mau', 'ditransfer', 'ke', 'bank', 'ribet', 'ny', 'proses', 'verifikasi', 'lelet', 'ribet', 'dah', 'pakai', 'shopee']",NEGATIF
"['makin', 'hari', 'shopee', 'ga', 'jelasmana', 'pelit', 'gratis', 'ongkir', 'lagikek', 'nya', 'pindah', 'lapak', 'aja', 'lagi']",NEGATIF
"['saya', 'melakukan', 'pengisian', 'pulsa', 'dengan', 'metode', 'pembayaran', 'transfer', 'melalui', 'bank', 'status', 'di', 'mbanking', 'saya', 'udh', 'berhasil', 'tapi', 'status', 'di', 'shopee', 'masih', 'belum', 'bayar', 'juga', 'saldo', 'sengaja', 'saya', 'sisain', 'bwt', 'isi', 'pulsa', 'tapi', 'malah', 'kesedot', 'ga', 'guna']",NEGATIF
"['makin', 'berat', 'aja', 'ya']",NEGATIF
"['performa', 'shopee', 'sekarang', 'menurun', 'lelet', 'padahal', 'jaringan', 'saya', 'bagus', 'tapi', 'buat', 'check', 'out', 'aja', 'susah', 'tolong', 'dimaksimalkan', 'lagi']",NEGATIF
"['harusnya', 'sama', 'seperti', 'sebelum-sebelum', 'kita', 'sebagai', 'pembeli', 'bisa', 'memilih', 'ekspedisi', 'sesuai', 'keinginan', 'kami', 'kl', 'spt', 'ini', 'kita', 'bisa', 'nentuin', 'paki', 'ekspedisi', 'apa', 'dan', 'lagi', 'kita', 'bs', 'nikmatin', 'free', 'ongkirnya', 'payah', 'kebijakan', 'yang', 'sungguh', 'tidak', 'mengenakkan', 'di', 'kami', 'para', 'pembeli']",NEGATIF
"['kenapa', 'sekarang', 'ga', 'bisa', 'top', 'up', 'free', 'fire', 'padahal', 'sekarang', 'banyak', 'event', 'seru', 'pas', 'mau', 'top', 'up', 'lah', 'ko', 'ilang', 'voucher', 'games', 'nya', 'terus', 'saya', 'harus', 'top', 'up', 'dimanacoba', 'adain', 'lagi', 'dong']",NEGATIF
"['shopee', 'tanam', 'penipu', 'ujung', 'nya', 'sruh', 'beli', 'dan', 'bayar', 'juga', 'sudah', 'tanam', 'lama', 'ujung', 'nya', 'duit', 'dan', 'bayar', 'mending', 'langsung', 'beli', 'aja', 'ngapain', 'lama', 'tanam', 'asu', 'lah']",NEGATIF
"['ahkenapa', 'ini', 'shopee', 'lama', 'amat', 'buat', 'nunggu', 'kabar', 'antar', 'kirim', 'pesanan', 'kok', 'malah', 'bertele', 'updatetan', 'yabelum', 'lama', 'saya', 'pakaiaplikasi', 'kok', 'kayak', 'abal', 'dikit', 'upgrade', 'tan', 'apa', 'sih', 'yang', 'mau', 'diupgrade', 'apa', 'ada', 'lagi', 'tentang', 'virus', 'atau', 'masalah', 'tanggulasi', 'pandemi', 'budidaya', 'tunggu', 'bilang', 'operasional', 'corona', 'ya', 'shopee']",NEGATIF
"['game', 'shopee', 'mancing', 'gak', 'jelas', 'masa', 'poinnya', 'bukannya', 'nambah', 'malah', 'kurang', 'banyak', 'emang', 'bener', 'sih', 'mancing', 'mancing', 'kemarahan']",NEGATIF
"['tolong', 'untuk', 'jasa', 'layanan', 'pengiriman', 'antaraja', 'dibuang', 'karena', 'barang', 'sama', 'sekali', 'tidak', 'bergerak', 'sampai', 'berhari-hari', 'saya', 'sebagai', 'customer', 'merasa', 'di', 'rugikan', 'dengan', 'waktu', 'dan', 'finansial', 'karena', 'barang', 'harus', 'di', 'ambil', 'di', 'tempat', 'semoga', 'pihak', 'shopee', 'memperhatikan', 'dalam', 'bekerja', 'sama', 'dengan', 'jasa', 'pengiriman', 'barang']",NEGATIF
"['aplikasinya', 'lemot', 'banget', 'gabisa', 'login', 'padahal', 'sudah', 'coba', 'pakai', 'line', 'pakai', 'password', 'cuma', 'loading', 'pakai', 'nomer', 'telpon', 'kodenya', 'gamasuk', 'maunya', 'apa', 'sih', 'tambahan', 'tiap', 'kali', 'mau', 'ngasih', 'ulasan', 'selalu', 'aja', 'tulisannya', 'halaman', 'sedang', 'dalam', 'perbaikan', 'capek', 'tau', 'nulis', 'ulasan', 'masak', 'mau', 'ulang', 'lagi']",NEGATIF
"['iklan', 'nya', 'mengangu', 'aku', 'waktu', 'main', 'game']",NEGATIF
"['kok', 'ngga', 'bisa', 'metode', 'cod', 'tulisannya', 'bisa', 'padahal']",NEGATIF
"['aplikasi', 'shopee', 'penipu', 'saldo', 'shopee', 'pay', 'saya', 'bobol', 'sama', 'penjuallb']",NEGATIF
"['kurirnya', 'gak', 'bisa', 'milih', 'biasanya', 'saya', 'make', 'kurir', '&', 'sekarang', 'jadi', 'gak', 'bisa', 'milih', 'kurirnya', 'kecewa', 'bangey', 'shopee', 'standar', 'expres', 'lama', 'sampainya', 'biasanya', 'sehari', 'sampe', 'skrang', 'harian', 'baru', 'sampe', 'kecewa', 'lah']",NEGATIF
"['ribet', 'banget', 'sekarang', 'sangat', 'kecewa']",NEGATIF
"['semakin', 'ke', 'sini', 'shopee', 'semakin', 'membagongkan', 'jasa', 'kirim', 'hilang', 'gratis', 'ongkir', 'hanya', 'untuk', 'shopee', 'pay', 'mau', 'marah', 'tapi', 'suara', 'pelanggan', 'kecil', 'seperti', 'saya', 'ini', 'bisa', 'apa', 'semakin', 'mempersulit']",NEGATIF
"['ya', 'allah', 'ngga', 'ngerti', 'kemarin', 'saya', 'zakat', 'via', 'shopee', 'dg', 'pertimbangan', 'himbauan', 'pemerintah', 'mengurangi', 'interaksi', 'saya', 'pilih', 'shopee', 'karena', 'sepertinya', 'jelas', 'ada', 'pakait', 'untuk', 'orang', 'beserta', 'nama', 'masing', 'cukup', 'meyakinkan', 'ya', 'lalu', 'saya', 'bayar', 'via', 'transfer', 'dan', 'berhasil', 'minggu', 'kemudian', 'di', 'hari', 'ke', 'lebaran', 'saya', 'chek', 'akun', 'kok', 'ada', 'dana', 'nambah', 'di', 'shopee', 'payku', 'senilai', 'zakat', 'itu', 'ku', 'telusuri', 'ternyata', 'dana', 'zakatku', 'dikembalikan', 'ke', 'situ', 'lemes', 'dong', 'artinya', 'ramadhan', 'ini', 'kami', 'sekeluarga', 'ngga', 'zakat']",NEGATIF
"['barang', 'sudah', 'diterimatapi', 'aplikasinya', 'menunjukan', 'barang', 'sedang', 'dikirimgimna', 'coba', 'bikin', 'pusing', 'ajaribet', 'banget', 'kya', 'nya', 'tolong', 'diperbaiki', 'lagii', 'kedepanya']",NEGATIF
"['kodenya', 'gak', 'dikirim', 'ngebug', 'terus']",NEGATIF
"['voucher', 'gratis', 'ongkirnya', 'gak', 'bisa', 'kepakai']",NEGATIF
"['kenapaaa', 'jasa', 'kirimnya', 'sekarang', 'gaada', 'jnt', 'dkk', 'woiii', 'sedih', 'gabisa', 'diatur', 'sendiripliss', 'shopee', 'balikin', 'kayak', 'dulu', 'lagi', 'ya']",NEGATIF
"['kenapasiii', 'sekarang', 'jasa', 'kirimnya', 'ga', 'bisa', 'pilih', 'sendiriiii', 'maaf', 'yah', 'kasih', 'bintang', 'satu', 'dan', 'tolong', 'ubah', 'jadi', 'semula']",NEGATIF
"['shopee', 'express', 'standard=', 'pengiriman', 'lama', 'nggak', 'update']",NEGATIF
"['setelah', 'di', 'update', 'makin', 'gk', 'jelas', 'di', 'jasa', 'pengiriman', 'tolong', 'di', 'perhatikan', 'lagi', 'karena', 'pembeli', 'cari', 'yang', 'terbaik', 'untuk', 'jasa', 'pengiriman', '@', 'shopecare', 'tlong', 'dong', 'di', 'menu', 'pengiriman', 'di', 'ubah', 'seperti', 'semula', 'jadi', 'bisa', 'pilih', 'ekspedisi', 'yang', 'di', 'mau', 'karena', 'masing', 'ekspedisi', 'setiap', 'daerh', 'ada', 'plus', 'minusnya', 'klau', 'seperti', 'sekarang', 'jadinya', 'rondom', 'jadi', 'gk', 'tau', 'ekspedisi', 'nya', 'pakai', 'apa', 'klau', 'pas', 'yang', 'cocok', 'di', 'daerah', 'tertentu', 'yaa', 'bagus', 'klau', 'tidak', 'malah', 'makin', 'lama']",NEGATIF
"['buruk', 'setelah', 'diupdate', 'malah', 'ngga', 'bisa', 'login', 'jasa', 'kirim', 'otomatis', 'dipilihkan', 'shopee', 'tidak', 'fair', 'giliran', 'pembeli', 'mau', 'ubah', 'opsi', 'jasa', 'kirim', 'eh', 'sudah', 'keduluan', 'seller', 'acc', 'jasa', 'kirim', 'ongkir', 'id', 'express', 'yang', 'tadinya', 'cuman', 'semenjak', 'ada', 'kebijakan', 'shopee', 'yang', 'baru', 'jadi', 'korupsi']",NEGATIF
"['setelah', 'diapdute', 'ko', 'malah', 'gak', 'bisa', 'lihat', 'etalase', 'toko', 'nya', 'yamalah', 'informasi', 'gangguan', 'suruh', 'muat', 'ulang', 'aja', 'jadi', 'gak', 'bisa', 'liat²', 'barang²nya']",NEGATIF
"['akun', 'saya', 'tiba', 'tiba', 'di', 'bekukan', 'padahal', 'saya', 'ga', 'melanggar', 'tadi', 'aja', 'ada', 'yang', 'telpon', 'mengatas', 'namakan', 'shoppe', 'dan', 'saya', 'dapat', 'hadiah', 'dan', 'dia', 'juga', 'tau', 'nama', 'saya', 'sama', 'alamat', 'lengkap', 'sama', 'nomor', 'saya', 'karena', 'saya', 'tidak', 'percaya', 'tiba', 'tiba', 'akun', 'saya', 'di', 'bekukan', 'apa', 'akun', 'saya', 'ada', 'yang', 'nge', 'hack']",NEGATIF
"['tolong', 'mengunduhnyah', 'jangan', 'lama', 'banget']",NEGATIF
"['aplikasi', 'bodohgw', 'waktu', 'begadang', 'buat', 'dapatin', 'diskon', 'tapi', 'alamat', 'gk', 'tertera', 'di', 'shopee', 'udh', 'seneng', 'diskon', 'tapi', 'bege', 'banget']",NEGATIF
"['apaan', 'sih', 'gratis', 'ongkirnya', 'gak', 'bisa', 'di', 'pakai', 'tipu-tipu', 'pas', 'mau', 'di', 'check', 'out', 'gagal', 'gagal', 'hadeh', 'kalo', 'memang', 'gak', 'niat', 'ngasih', 'gratis', 'ongkir', 'yowes', 'gak', 'usa']",NEGATIF
"['sangat', 'kecewa', 'dengan', 'respon', 'cs', 'mohon', 'diberikan', 'coaching', 'dan', 'refreshment', 'kembali', 'seperti', 'nama', 'cs', 'anonim', 'rinto', 'gagat', 'atira', 'sangat-sangat', 'kecewa']",NEGATIF
"['download', 'loading', 'sumpah']",NEGATIF
"['semenjak', 'shopee', 'tanam', 'bisa', 'nyuri', 'air', 'saya', 'jadi', 'suka', 'shopee', 'saya', 'yang', 'biasanya', 'panen', 'koin', 'hari', 'jadi', 'hari', 'gara', 'dimaling', 'terus', 'inimah', 'ngajarin', 'anak', 'orang', 'buat', 'jadi', 'pencuri', 'udh', 'mah', 'yang', 'nyuri', 'nyiram', 'kebun', 'saya', 'masih', 'mending', 'kalau', 'nyuri', 'tapi', 'disiram', 'kebun', 'saya', 'untuk', 'shopee', 'tolong', 'hps', 'lagi', 'fasilitas', 'buat', 'nyuri', 'air', 'saya', 'bakal', 'kasih', 'bintang', 'kalau', 'fasilitas', 'buat', 'nyuri', 'air', 'di', 'hapus', 'sama', 'sekarang', 'jarang', 'banget', 'voucher', 'gratis', 'ongkir', 'tapi', 'buat', 'tunaishopee', 'jangan', 'pelit', 'donk']",NEGATIF
"['shopee', 'mau', 'memonopoli', 'jasa', 'kirim']",NEGATIF
"['aduh', 'kesel', 'sekali', 'kalo', 'kek', 'gini', 'pesan', 'banyak', 'barang', 'malah', 'bedah', 'bedah', 'expedisi', 'yang', 'mau', 'cepat', 'jadi', 'lambat', 'sudah', 'di', 'perkirakan', 'datang', 'nya', 'hari', 'ini', 'malah', 'gak', 'datang', 'kalo', 'gini', 'kecewa', 'sekali', 'tolong', 'balikin', 'seperti', 'awal', 'walaupun', 'potongan', 'ongkirnya', 'masi', 'bayar', 'sisanya']",NEGATIF
"['aku', 'gak', 'ngerti', 'kok', 'uinstal', 'terus', 'sih']",NEGATIF
"['kemarin', 'saya', 'beli', 'jam', 'tangan', 'di', 'aplikasi', 'shopee', 'tapi', 'malahan', 'yang', 'dikirim', 'jam', 'rusak', 'dan', 'mati/gk', 'berfungsi', 'bukan', 'masalah', 'harga', 'nya', 'berapa', 'tapi', 'tolong', 'pihak', 'shopee', 'kalo', 'ada', 'pelapak', 'yang', 'curang', 'dan', 'gk', 'jujur', 'mendingan', 'ditutup', 'aja', 'akun', 'pelapak', 'yang', 'begitu', 'karena', 'hanya', 'merugikan', 'konsumen/pembeli/pelanggan', 'yang', 'ada', 'di', 'shopee']",NEGATIF
"['ada', 'thr', 'nya', 'gak', 'jawab', 'cepet', 'kalo', 'ada', 'saya', 'instal']",NEGATIF
"['tolong', 'perbaiki', 'ya', 'masa', 'saya', 'susah', 'dapat', 'sms', 'otapi', 'ke', 'nomor', 'saya', 'sendiri', 'mau', 'belanja', 'jadi', 'susah', 'gimana', 'ini']",NEGATIF
"['aplikasi', 'nya', 'sudah', 'di', 'instal', 'coba', 'nunggu', 'nya', 'lama', 'ampe', 'jam', 'ehh', 'pas', 'di', 'akhir', 'malah', 'suruh', 'instal', 'lagi', 'dikira', 'kuota', 'dibeli', 'pakai', 'daun', 'apa']",NEGATIF
"['saya', 'mengajukan', 'pengembalian', 'dana', 'pada', 'pihak', 'shope', 'dan', 'pengajuan', 'tersebut', 'sudah', 'disetujui', 'sama', 'penjual', 'tapi', 'kenapa', 'pihak', 'owner', 'malah', 'tidak', 'menyetujui', '&', 'mengahapus', 'pengajuan', 'saya', 'hilang', 'duit', 'saya', 'barang', 'pun', 'hanya', 'dikirim', 'satu', 'padahal', 'saya', 'beli', 'item', 'barang', 'mengecewakan']",NEGATIF
"['buruk', 'sekali', 'hari', 'hari', 'ini', 'kok', 'bermasalah', 'mulu']",NEGATIF
